key,data1,data2
144,5537,9KqHzW3iGb5tviwywLKktfM77GNQaOoH67Q5MHUTqFOiXGDjSsSpoRVaFBRBiTRoPuGnW9afadYm6Vgauj2df3OuBgpy9qZea3h0hO3nOddMQ7V8ezQNTZAlFblYgduJYbNU3LynOArwSw3TEEPwHBv84xiivfIV1ovdjWte9kqxlH6KADnGZbVGUbn23hK1tPjLm0mweQ4QVCQpX5Yjx7GbYl9UCnMWBveh5ofSruX7x2mrEvJAQmDSKsHjKxv0i1NMvhinFKtvq4P44IT9s6ZUJSZnXvsEtP2gYorcmvxsEKhMohBhQKH56S9JzxCIYH0tZc3RsvqCLMM2y3SDAVGgHYoDKDGkkKngr8TtqLKqjfwC8SzhWaHD9JI7WUJCrtspNkNdhUtQWk2MgX4F5Gvy8Q7ZsdfGjsAJ6DaCaYtIcvn8av2FSmc7E5tyJFIfOSeHo05F11SH1wJRiUDD54urf9z5sQz0ogf16o4gUNkxXLcmAC8EAyTZYPm7Gp2qx5TnlRxHRVBaF6rE27iiw0bS1t3kqhntJWcxZNAK7AJTa1Ds7T17zsYJedpBhMOByXrdin7YOWGCf2X2AVFeeKMEMdR5mXzmnF2Y1cv0qXdeojS5QR4Ytu2lwifa8q9ae8u3TFeJzjfj37lpmfXLSu6pNijMvDPdxzpl1twSZnfPpvNc8R4fV3mkLzPcG0jFlaxgMwIaWfd8vw1Mffy0bMjV6B8r4pipWLg76mYEwGVYq1U1HKin0geNThIW4oBhxrvX2O1nvNuhiuvwHOdTvfPjd5bbZ4MrM61wevxNhjKIstHU5ya7Wj8ovHCYMimKrm0ASdixOOjbR2RbA5LMSUyTR9AxLWR4kgZc6mxpWWMXdHtjTvCuRPRJY5QrGBDfqHx9dQ4lvYIjeXwNAo4eA5BHv07kuDFCVZM0k1mxZPwdgp9MN037VB2g2iQCT8ZwkvSzd311evzTG5hN6RVsRKoK4nHS8MJAJxGFyFDn
145,979,NveVxsQiJaClDvgE4S6l2k8oVynEe9HZd5MHMIgGCBrXPme7CO4pCu6Hcssd0cUKvEfcSSzNeMsjsBVKJ1ZHrttABSZs22iNqxMreRhP0oq2T6slztKqO6TsVKYa8tkGMIYyBVDVDsWCEC4ehlvT2oeZdSe1IQHoxsNRblqEwgkkzkoBcusyTQaqXwSVR87bJKdV7zlDzmv7xi1DKDg7fITL8yrdSsvwmGDGYvGSadLbLlfw9XUYifyddMbR6W25bO1RLwbu6ZLHkQRrm7WmHBSyT34YZRLaWOiBUAkfl2JQsRx58nKMvRok93xkPPHDTPEeJrybaTuZhqZZV5rqE4ZfTrh6IIyQwrQhr1cqXzty3AWqHEwDab9n3V8ZJml8ya3qtBOa2CEnnOE0yL7SNhcmZp9YlgbRb1sEOvKos5SQ4E82cwJJ2QZXEgPD65PxwGPrXt9tniwK5VjtEkXFmIi3Exvs0lbHuEQwvD3CohTpObnZAJNlLIOS0EEicbzc0lGSOT59xVFQ1CWWogg1tp39SicB0L17q7f7SbAhbEsj7FZw2lgO5T99FaGPIg1KJqMBDNRg9n8CWbnhmXwOoNE5ifMyJw18m6npn5RiRdlCZW2VzEm6UhG9agRBv0CpnKz8TOMItnNnHg5IN3KOIiiwxbdVSFdiPoHlLnV5X8IxRDnTnqmwb0Z4OREsS4XTPCu9r0fUUmhkIofeJZz7PBVyn7rcAu4JGED1ZnThhcj3SDKcU7IPFgC8eWsSm7t0fY7zzKq38OiatGuGyfmSVRId5ZSMHOVna2HaZDOQ6iUGEjv5tBI517KM8HWHxxVonIgXn1IwyYTBJu6lWoSRrCsxDPFg2bcTShJgL2NCE79CzWXmzPw65EZJUmBkLbNI05i4AFxwgtUvYOMf2WrGxbzY2IV0huBGiV8foAhXsKmav0oE54I0Zraw7KmcQouUTk1jUvyRUvpROk7p6FOh0Jm82FpKXMvakaki0Vht
146,3529,ys75DVy8hExj2gCvzjeJs4djGiDHPTzxxV8OffBbt6WlrrstaGdRuDit5NXPYYjGR5SlJrBXN1BTy7PKLF8UeEGpEixJbyrn7ECVb03PiKksGo4UfagDze7qNDAojpMghQc0QuTw10Y5z1d8ilV0Lbbhvk8FRxjQod1RW4SIcdKYsG6G7T0xU3vIBNpVATDdWNT2Fi7lEU6wQ1p8WXzLCkuFCxNs0yQaeXF0MDMR6ovtZilEKsVjoVOZ9XQgShhYaxiM0kD7jbTER9OlsiDLADZF1QEcvV8wuFAzx2M3xOEZFrLmJa84qxZvZF2gTQJqmNISpagWiNfUbhvGGvnVjeS7QH8Lv4xet78VeIRE0GDgUq4oqikxoSGi4PT4LFB2AGtxzIirbUptKc9zHyUE8G18lZ6GfUTPrJUnVaiNfY5syaep6XLfYiWVPgFzLf05UilhsXjwdXiB20GDvbCx0UPW4D2lgAFcSci1JKW99HWw2eo5CpwyOu1F8W7JTVjBPhYyQAYi43NbAT1OMGJleioHXaJSFEOPt6T80EDhMFJx0QtAuEb7fdnMed1UEGv6ua78jycBAjkpmTRAnnNee3QLt2ZUC5QORvz1VWtpqSBIzvXLVS95GamWyWLpLee3AGpbweSnysW4UWdswgQDd77Kpd77gjGwVgQjMEPAp6fi4lHdO8C0Z5VCDjeWbIj0aK4TKronFueeZUGJzVmxeA7mbsEdwZjaujCCNwovJ4bjoIAaNvAKImiP2E9wUrxhvrScmibaQ5XbYf7P8TddcWfySiVsHn4uZbCaArw8dxQGqj3fipRZ5PgzD3gmoibAWP61vgvQ5EKf2ZayzW6BDcecqI4siOizu5vePk3T8QRCWNsesiZfMD2XcLftO8WyF7V9ZIZDD5UevcZeaviiNcLnyC9ylO4h1SfHNCn0Lgfewd1yvoVg0PaftWsrbVCioXgFwGuMwMljRTp6JQFjv2SV0xGVIlsMzbcNm7hn
147,9856,jSCRUEAqP8KFPUyMdcw43QDJTvoiTmEVu8276mw608VJbOFVF2QswiXw5u3EfyID9eRTffwf5Sfku9PpGc4A0pyWwAJ9eze4srBZi8r2z8ymjEbdLZSgELfeQb2BhvlVoTFBBulRmj1zdpmPXS4Zr3zZWmNmgTniLFBdVyyjiO0WyAYH3UsJB0R6FQxQah2ez1CsdMQ0Dtny4RFHgiDmB1rwlguYvcaeUN6yvgybuGajdtLnPxcEIKv0sLRRNXwVthb5FaOcuNJV76Ykf6Zq9hu25oAzzrtTgg8j0hH9KK2cPFrnF9xdQ29W7I3XkV1ssQCtx7lQsiI7cOIhAue8d8nuSIpXnl0phjD7NBirroTLcaD1WL3xEmI0EXarYBKe2z1Tqsb6i2OifxNPfjdZSDzqRNfBRcPEudqD5CWNi0hPGmR171DzQWqGZlZS5ofChSZLzjYdYB1Am0Li68iEPZai8cfgkbwfmMZvUPUnKeOREtd1cyPBPChLI7sEyPd0fizL5NkZZinZ8N1FcNwBXICtmnrsQBmvR4hOVVtJuuw1zXdmT2J5GsfJGQQELejB92mLKc3Vn5InGgy6spf8fGqIFxPPDBCsLxF4YkqA6e5hOsv0MVa9KBHQdR762v5prKw3haql2thiGfVdCBE0QyXRD322OC4T8g5KzOx39dZ1TZxjnopbdQLxUJNySLPgZvUhXOF2lKPRqYeONh64H6k1UoqQloGmhGbI5iUfwKUGaf8zCidgFbgnCcWDtwomvxNWPLySulvIILRE92CNAZK0wJSs4pO7D7JUL3dVP1TgU1UOQ9oeVjvJlXyAQObBvhpCfQWHRR3bEz0yYczWgKf24IwcpAfx9Xz6LlJm8yRaPITpqtJEm2Q0L6xzfneEBveBWzWl32h8UHHGMOGM4OpJA9sntEblYYj0ZZscF9P75bg1OAccHHChSH0RKhPuqEkZHGIyPVswijD2tmIO4shEyWrkyQN5PwHOZN0M
148,8766,v5J3CnlO8aXJsNYgHAJ0LTc3r40DE9J1UvJkZsfttLIITaMBwEabGZ5U1iRjpb4oW8OHxEpsKUoWUU94Hw1LVvAUTWeqhqpj5wdWW1BySWUoAWfgFOTDIbdY1Tv7K1w4MdAGiy1UQPFBo2B6XOkkyoJzARJrpENNxBi48NPsRbjt5RotaHaw6ledcYLFvpCqmSfo3HvPHFIDAGcLVtCuJVJ9Zfo0zjWCcmZKFt9BhkcOqm4ujfI8yUXIxPY8zEgSi74DZ2XgptvvqLeqbHEcKuS8qQiNoz6tUbDFrcA2XPVUPHiz8bMJl2sGLLXlNy295NFzTfjhNIokZq26ZBfOrq3pLYP3zeSL8wl2sRkaBgTZYxyLTjwKKDAL1aPgC1YOGZ1eZ4wsUOjve6unXM4Hus464r8BqkcMeVVvr0vlFcHTwmC5SZPvu6ggt2kAiAY4Cx1yvMgmuvrk6lUj69ANWCm3Yvy3DyPkOhTDSrCVnkAaFUldLcaF0Kks8VrmCUgJGl619i9EocyWsKiztfCOOgYSzxWSJXlLjc6v6AC3nF5Z0RKm1kIWQTCdjJ5QpWL7BIf0XqgmR3OwuZswsKTOk5QikTopme7QO8b3OV22ucTJ8OU5smE5q6aemXc2LgQF0xs1Nu0CvdQqtMz2vIGK1zUFpGq0mic0ThWVuA4RqNG5BCOOgw4536IBoamDOkf9Fv0F051atzAEBl1WusYTFiePTLXJ2duoq5qzMD3dtwSHUDROCKRgaoduIHbrkk19JD2G7knlUKHh9rGQqYtYzQBbTLlHn11Zn9sXVShLiHcO9S2yIBQ7usQZoKShIoRD5HNVdynY5Wv91PMC7NEb28tKs5flZ2Pg0U3QCXGMfJxlJh93sqix8Z5sfO5S8poB12Ys6vRdppv4d39lGNtFCVNpjfV53J2XkqKOO5lJRl1HITE7PB9tGC8ryBdqNoFOawzUYYe4fc6av8ayas1zb0VlyXuGc1NwgjLUyMhX
149,5457,v5F9d9wMFv1mGetZGy6W21oCbymdS3rjFfi0VnbEub55R4sXBhAg1PiVsm2PhHJoibTpYjoY7s8kIk19dCOkxGzK5Q2pXcnzcNRWlR8kegMIaJzReFcG0JFf6roYWVGnG9YxBOS7cMS6A5S9h8kLFLkftAkKIx8OrXTUxGHEcibCpEtXyTE0ES8avJWlQTofRPWpPa6ELpzVpXpnFn44BByFVgBX598RUYqCG83jdI8nzExLuqVlZZKWTS3wp6PUUGMmeoUm5cWzStBKVYee5TZYxj0Y2FLXe89A0ghRW6ZYoVjv3HmXI1HxlRSINZfl6uGfxXMifA5imL5bVV03WjWbsyGfQRChpkkm2hkM6W4L7wgpNdHUGRqOhsn0EnA47w4BX0deMKyelFBzMSypLSKEa3DXnJFzAeYQDNFNwRznEoEyupOn2SmeADhAmNZLbEAKUtko4Dyl84rujtqOxB0DLIBGtludJY02ITvBvpVJ8vYZpqbxWcrnnNfAelu3AXudo7RgIh4sB34GkACq8ofYO1Kcv7Xx3PNZszb3hBKtR0hJtqxMJ6kWhuuknyh1v9xWWl8pfoLa6RI9yrLq5k8hB4hHFxcVakD2SNsUs8dNuHxq00c6V72VAn3PFRy7JqevvYrG77hcs1zzWwKUKPImGVSQK8MLyuj5B62edDAXdkLS0qcMuYYeSySptAwLYtesK0XXom7e6n7X0uZ9dSbQN9TW9p3Dq7A1WaixbpBymSW954o0hJ2hFkwQPAP2U8YzlQnpG2jFchV1MEZCGXFxd9vRrt1pZ08AcP8hI5w5c5WMSG5a4Tumkd1KsVHyQJxFCXmHExsiH90zaDxZ4c9Neo0G8yRHG7BL0GKQcBw8uHX0NMXGfU523MCoP0A8YTkjhJ9tWgOQm1Vq4xXifZEYrGUeoTObzg8azoYzdO1Pg9xrQCgmrwsHHoYDdwhfKCUY8vjcUEet0R2Fy1Ltv57DoMF7ChknaUHLqy6J
150,2169,iU2tKa7OTpmcteDPH68feus7kLhmVsB2A6nwjeylHCIecTsHDvkypvLa8R0CRdQf7SCHLi9MryiLYctX5KE8uGTgJjpWtoH7QHMA4sHX7ono9zBcIPUa7COSSSkkLYLhj0f5FKNvykZe5zmhMmTUcTCIrZlWn75z8o8WO65ZTFNMjgb1NphBmI0kpHJg4SxsAp0LNLs85LRDzws0EMfLHcyzwUfElmKh68lPlad6vRbjg2Ec012ugjthKDk13DuWNgt430SxsiTmfbSjXGCrmyghZeU21GV9lvCx1IqoNBYNSVQGNlTOOxPBj2PsEXlt6yePEVczWDRdbOOuh2AZXtZHRZBNmSNy94ChvT4V8lFDJwJjYgarNuY6HaIsnJX5MfsVkTUE8F14xZCsHsjq4bLKCaR2tKseDxe0sQETqbyKyDuhkmTd38Y8JcqatTGs2MEgTIIqaiQvwv18cYoFI5z7Qe00C2YDZtcxRRBP7DQvUivlDN99fefdG0JBXoPGe5kgDwU4HFPOaAbAzCPDgXrtMhrt5f8GWHcCrrEHAdNpCyk3eUxFV2xRCwdHALMLwwcZpq2jlWJY6Pti8lBc0vZHoGXPca3HyIFMQsxpgXynB3OhvA0Avj21wLJRE8XNqypO1o9Ywa3Mz0xfQDxnzrpvn3EILMINTqxmOzjlhKf0SOp69SXvdQHCPVC8BpMJs8gdXJibVeK7c6YnuKOSBCh9HhqmajeAWAt4R1NVsvOITNDtZL9RlBUOueToGAT2lAXYW5dPExxcg5IlfhUECJTwDpaVJi30qknp99D5IVrSyl4uEFit7Cn9iwxVW7OvGMq8AIDvWd1o9qQ0GA3B02bUvbsGAR18GUXIoTJq0l7YFN9zfgxUU8dgbdplJPjt3Au4A5e3QJ0wMiqdTDwjss6tMcPrMjpSUshTkFg4ERBc59mB0XSvUOXMgbFKFNru4kmoXVcSyhBzuxQNtr9TyAIOAGyJ1eb6awVeiQCh
151,8972,bwQtVRG6sOMzllRYbkYnLYWdWD8GAKIblrqnM4xLw2GYXXNoGWNFqEj3pm8paoJkvVb150S8RhmusEy0TzGJthmo30r7Bqs3OMlP2cqQXUpRdPcOcKMXkc9WgrU6YCRmZfoGdiC1RZV1kCJCa3PRkscGNXWQdE67gQMI8IFiw1u0ROGcmNgXvuakyJQ22S9gpaCgFPzWkhNqcCBabvronHhbbwtzl5fWmvFhMXUoMUJBOHpQ9S4OWGh3ty2cTUBOEJh2Vob7RD4Aldicu5j3fvfT7XIuCbOPPMyuhwrUfNEU2pg1laEB8CUgd9pQqVGThOIddynDJWApT1paS6VH4bl2dofuoH7n1bKufZnV3rfJPSDYMHOaaKzyLldShFXSrBALLJ9us0cwaNdeXHdXWKsBgSPKO5WpdeOsHwqzEwS7mWMzh4FrVxJHiNPzKPL6msCzWQLKJijdIzmjdszij72TDE59hZetRIKrx5qe3PrmuTJaFhXnymO0li0DK2WvR08p1ojwsp0EurJiM3atGuBc0WXWiWsWcJhovkKmXvrmFzduhuKf8iQgBpDa4nZJ8xU0zLrTogRMI0uvN5QCwsISu6lb6laKGNxDwF0e1RDmOt5ZIHsK8m9YXpXMNmVWgANeaZm9huVdZ19zOwjIz3IhqKnY1twdXxjb7OGxXPRXElok7hhn4lSlvvkSrJOXRaftFHuHe70SgssD2WlGYwX9Dki022xbzVMpgNKgh8hkBhBnCOu6alXRrF7Y2KuYaxGRkfqmvNX0idvfTwvbBDgNy19gUyRcqRGaTSWRfWCCucyqcdhaIW7u9N5kEB2fAsvLgI9B3so6M0BM97wBsnYeiSaahjfdtwbtiHrzF1CmZMpDFByLWjNDSUZWMFOruqMC8RukHO40sBxoGSKnYymDvWFuLOozs75MeXgPkl72gv42uOt9gv1rOXV8fn5oW84JZ8m85QDsU1LMKLMhOoekER9gFVlkRiLkuqZ3
152,1412,50NwnymgchK5kNBHt1L9AdUkKU6HFz3nrDq0a6a0l5xiHWiyso9zd5gjL0N0j1hNMD2zbk9cPhOE5JfFihGCbHX3S0htQFSkkuZFlwMddEKx4BkldNzt62LaFmgYOe5wsHMDNtXSlxLkLmtTy9tx04p3cDYXuv9wHgqNykD9cOb9C2BK8s9CX1MDfPCBmDA027LBo8AlJOBIn3iFpFkZl80jq5IyWalBwW2RgooEdZbwd8kQdTIK1tEpW6A1KZBrs0FnKy2sVKgbXCBW7onPNiFAqxbs221incvyRnfZjWKGk49ol7Eo5IJZdOuyudeRSzUE2EArkwk0eTjYJSebs45p8TjEVm5V7mdDiOmM4tdjgzQtM2pFSRg0egoNaWkH4ssY2BBB8niPBxiWgV0wMboLp3Fx7PNom28II7qH6BNldaoWjnJuXCijY4Ae9WY0JFbGWhZEXDOWbP8lZQob04PjurmvGxGNWR7cqYMxDzsM5hRo3tHo5zgKHTR2mm5wMeHAiwD6eUH92iLwhoSUPZbKb51XoSnA5WMjOaA7pmX4BShYXWzP99VMCqMAVqXLf52mPrBGJQhXTe1kD2Gz2kfRp94rItNxbnPr3bI8MOrAfbgheV2ML116vUoRHRgRAE4n7kyUiVZ1peC3c0yr94gtUCg5GO5BkENYsexDsNVzwcTsDZKy9xAO7fsuA9fRwsfPa8JoJU76LEDD6L3XdkdvMToJjBv8zTAwDoMmIkBO90hFlqUcIMiVaUczx0sLWlwLyYvvOWJEaZAw3pvVKKrZth2gFRulqklB8OAxCKIrWj3mMOktRoCXmQGAE1fZvc8Z1mPlFUGnxIH9Um7cORezaalQTNBXXe5AiSlfFLqnYDFsWym7wJYp8c4Il1J5RFA2zqCOydikBpPK4bpPZ0EVx05pQymxDJUm7aBSYKEEQlKs6Zr0gaAZaLKlEYz0DKKxpRsOCtgUljhlcOZ2Dq7HmF9T5LpOFHBh5MHD
153,5925,FtFF544JjcfK670TfLYylrcxvIV8sY0p3OprqpQxKBX65rP3BB2bCHmtPvpPtmivszI5bFRgmwpF10pmvh2uxHVQRsEOORPq5oQGPksiKlflLuvFA9iaLslmzWlKsOSizyY8vx9vEwTP1AOn4mbseWcUzN78CRS6ErfZ7Ly1TQBw430x5rGt1x3YJjCHvnFSLSnT5veN53M93Hco2oiJlX7pLIssRD9GS4s0E4XbK7Nhlxh3jWCdpjEYFBYZ31UUpfBdUViLU67ug52FHki3ArXyX5xtLvyf9KaZ2rd6lJBwzwQ37cVpNzKP47gIRlI0yLM4r2AVjvEs4oatS7GVz1WHMyL20trCOeIgaDzkSLymenzkEC2l8Xo5UbrIvNSRHBol6IGoOO3F8P41fLllSB1uryUkXwt4552PMFv00w3QeWrkAe32raMYVfXWpA3sRMtksKdHtHWY6Z5QeECXWimxDlZabVfvbVVR3WfAboaupzMGaBbfbrCNCli4sI1vp6yjkRl65t9h2SnXYVbUFjYdfROlCOFlUiiWkIt0R0gkYRwJ1ziD4adeKshyEGCUif1QBIjdEM3NWu2Lznwsk8NhV3PIa0RzUmOUqbQ27Fd1J7FIzEGJe93zTwxZ63BhHIP1nBSnvI44VQCokGWGFsve7I0YYvDjlFTuAzSKhQaxmdCaLOwuO18sZFpnVZMIDQuKpXdHtWHmoWtGSuNz1CqmpJEb0anXABeQKAEteUnR92sxdj3fviUlWeZHd0m1gzXC52QvByLW26ablbSLtjHDaLFN3ZaqeTUBTrl0qjgSKr0lEXkANpGHS9ClukBgOY53hykCseQugLcHCubvWWcVc07Y596CofdaaK3hqEPO1xhhq2GZHHBOwZB7UlbiDKvUuIdKZLRWyJ7RqajiJP8vWoECqtn0DqK6Kjk60uZfqGT7u1WFYHB3FKsSN1Mg7bFeXpztFt7h1HLKQfRlVfuiW970GQcT8G1UrA2B
154,4578,g0C4HkGyLxbCgnIy0DvTDrCiXAxy32wRpPdrMEtQAJmRJx5I6mCSVqwNbD6N20i5VEX8oZkcooNDYUwcZefpo4wRjFz52BFq4vQdE8B7XT9A5DflB4MQ0k6tdnZwzOWLE9im5DmwM2zrjaVCwgHiMqsJLgqjCCEGnQ5rvgDqkD7vyzC4fheLPqaSIdAzaAMguJx8l4k5EA0CluamwRWSmI4XPf8jphb9HXI3AeVgJx4jcpRnhHsDhrcFuc0L1bH3Pqzuykbptb4doi7zaSWpiiMUIrcW7pnQgD9ZtX6a430e4Qmeto8Mr69MrE2Ih9rlljSboFjwpaZhr3d3lG57DiPJt098rVbUDDjTHTyAMzsTXD4no9nYJXlkQnt3przzH68jdOxPNCvjKirF6qTt90C2NUrdBrnqUk6YW4NTo3qJRY5p6zhkyKU79CEA5RuyVi3VtINgLhCJ5sVDo8nXF6D9yO6PSFm2s0Z2FoX9jZgPsvzyE7miqpmEXURZmZxdzF1pGaSReQHvKTe4cVz7IRSiA5P96uJnZ8FkhsUs9vEmT3cafv2fZmYcyQpSYwW9VzIs8bTv5TZVzbm1sM2yGfmUO6RlsBxZdtHJTR8MfJeKuGvXzURdYa1vjgZwIP9YN8VczldY8i76GZ41tL7EPVTxqakrDT320B8zFUCHh0c5B8Jlo4pjH2xPPhEDYl7M4XF11PECrf61j9wnnQwIh36z9qkVw3P7e3RzJ3E1Iw1VGV0iRoJjdZJfnag72qtlUkRW0C9FkKPnNSoS0bDV1XpYSIrHWxkrPjGkFk0XrR0IPgCwjue7ZMLrvI7XfRgmi6bVNYrSwrebG7GrREVoaT390d6pOSX5PfXLcCbNPqGXHfQr31sN4raKC1ZO5yVvs501r0ouejHoEJryr9J1mwWDOgWFmsQTBxAA2bCSErnEv9Nlw3S3wlKLSII2VCz09JDTg9Fq1k8Lu1qpfggUGivQ0vqU41Dx3sLT2Was
155,7678,Qbozj7yXt3avREzo9t7dXv4SaiAfPZPu5BhiVm1O8VKRnI9wyQE9PkZCRK2oCqjbVNHlzwVN18qRdBLktVCx7uhi25QYgcp1v2l4Ft2jKxn1yLcr8LDmicQ0dABxTjgP6LtQyZEe110mpa7V617rjQkQGSBR8zcvrvkNmJJIQ6Ib05YjtbBBEzQevk5MpQJuRcMNNFFM1ZxMswfcCuoY6HBV1kngmCQhuoNZmZWyxSwRrgit0X0XeAHHMaLNSxYGSXJAfqpDV2iY3P9WFraICF7TmkTYKvanTq35tGh9hqmJJQbbbJMv5ZhQwhl0Yjk8jg66C4aEqFJtoCeCPyTb69tT6GlsuVB54ars2ERjUfCL5MJslOaJIZz2YfX6Ho7H0UE53Q1iIaGbwHJ83A4oSunv4mPetjzdhc4Z5noNhWhsDryKHavShs4XpR83SYTK7hvTlYY3XL24IiN7cuvMQDLxpRiUfCrzAOC7uQ7eueG32YGkcC4DqpPKp2kXQtkY9zDq85IFItifvnh5GUFuUKTtWxk6IdMYNfTa9jL2wsHj3I8mk61d3LNonkGkBgON0sx17K0lyilzODB0fmWk840VrGt1lQWudhgDw5c4cb2J5kVcfQpArHtHk0yHAPNPoeOcQpDAOgeUorGsRBBtz1awstEEU7lNQxbxW4CG8ZP8NpFW58sjWZ5A4sV2ApIsNxswjLSFw9yR3me96WVM62B9lJb4FYXrRtOuUviD3Ar5V14rXetsFkzUAPwTqD9Ka0StzAUcFJy4FsY7skF2L52cHbXcyAwRoxMKrSMfVvKf76ROuK2s71fHISaE59M6Oaif9g2MuNhjRPA13rHt54Zq2vN68qBzz4H8hXBj0wXdTkJAq4wxYPddG2Ged0CAhdu6falgeObxa0zIP5QkbcOt4ctBGzJod2qocrtCj52ponWdj6sRlVz3QqXsqVZzs1w5XJ3Cowv3iPBb4S9K7CpeFOZGDxu2qhnmx3Gg
156,9552,Ook5KRXSpP6iFwGlHCshCKfRRp3oVqtR085LFGe6Q5w63CTlvwv2OLXqJ4wrPBiDGQZxsK1No9ROyapelQmLT3ROQMMQVKDsjrZEU2d8IGYz1HyDoBoIH1drTcokoq3xgCiJtWxbuqEHEK7hgnDYw2f5901M91cjW4DGp25lRBss8fEBjeFEfTuUIgJlJIA8brGv7uKplZDGrc8BUfZqSoKR5YKrOv8Bbcv4Z0QoWOjRRYnFFcwPLhIM9mwY6mH7bzIwQCgfb6LDvOngVtWwPgolN51F06suQHLSgfvxhuSaON2zUravDj1flmonYdeDFsvAmvlNCVNyEOBU7sFh1z1wpUGokaaw2dff4ZodoUP9uZLvBLxRjeQEMDacjEb26L8t2oFuYMD53Vs6YCVcs1A2wFEFF3eOThKHajpF5hsYQ8DpT0TLRP2Xbq8BzVCwpJYpCHzNUkXQUSPTeYJVWArFYcrVXLk7wttcQh8iVvvCCsSxBAOmRz84F772yJAQ0iRkqSIdm8YaQZP16eVAKBQNwn78LsCze99QzhmLhCMwpvfj7DIaNWxQ5CzDcllE2FvLySdr3gwAZ2AdA126HCzRFeMCyaRpD10hzr7Q5qc9GkAzO18ASeDPby7PicE5MfeUFkDkGfJpgK6FTCZdbhyAObGXjJ7F887HCouLR9jEyFDpmmZ3OIhBvNTWgMFVOTJ2sJJYE4qsHg7cIpeoPwu2E3U0mOb0dNFfKn2kWp7i7YPkFZFkDiLHyJol5VOvnTprhMXohowzDhOBNTBYVdlmmlIpgUvpMQqgfxgi6jCvihPmV39HCWWtea1bInwvzHBrUUGsFnE6gdsu451rHGHezUqcaJoTbfHKZZTVm6uQM3xPmhj2LGforCMqER10fLYZ7aK7ftFZePMHHNWCEr8SvRtL3QZasOSovSy0sj0Cpvtb6y57obeqSOABg9kMjjVu2tdEYxFmiz2ETiC5Gu2zwBicgZK7UaCIKCCK
157,4487,iUdhFCIUbpUVYju1Cr95pQOdQA2kBfCVg73SnZ9SChTNuZbcDLfWAMb055pK8PI9yMEdxyduOn9DzaTUXXl1NRxYNitDxbZDZYGgNhb3iyvN7Uk6WSMEVFJ3tRgc2wZZIXNV4AsH4Qu97XkIiZcYr2tYog2OOctgdjMN9IorB1QDrRPyEZPJHyVqA947zX04ggsqG25e5Tfzw8nR1I1HLWrPeWWlLQincNqPqWLQtcJtd7VDhoMjqj6qURQ5KYuMZvyPJgUYBH5Lez9EADWj8mnHlIX1VT6kYkoSz61cIIV0Si8zJC2lyh6Ev9DjDkeeGItOdBkIQpxDImKwMeqD9vJdnPAu2lHRJmQePV1ngTxxV1MfAfTWOt8zveejOJipaeYQnxgfiG6Uwz09pzfDAySWpMCJf77qAiQaPZUT8eyAQ14e4OKtB6XjAomwzGAzRcywqR2Sq77reiM7rih521JFMJJSx5HkQfK4JZD7nzYpmQJOxvAsZjSBLxTvx8notY6pHyitThnEfeq9TBt4WfoG0p1rECgsUve15dRCgJ95BOA7qvG76lekSzp8grUeb5dzWVYcGCeZkbfFGbhN4exUzqAU0yWA3sr5ZuEPFtXjHT3d2VpNffx6gFyatyy6VNza6gWMfylwFSb9WjByttNGXImjZYmcBZbYAJlLVOMUgiOM2HUmbqmGeMmCX9wSg5grf7n0X3XnRNCCmhYkbGI9D0sV4pvcFeXMPL6J42bhQPCk7dkl5KZyoSKzKKYcho4pwWhDp02u669FWBogOdOgAXy1M7EnbwDOrSzjjYAV18hSi5ZdLnjLtGQcKBU18Vkd5W6BL4uGzFjZND6PcIbDQ6eGN0Ybf80n6XQD5kvOmsnuosdAB1x7qNkAbaMKyEoCzFEcJ9dhBViC7k3feow7ttyugRuTWotFyZvgO2sLMG345sT1D9Gu3lR8P1sJdLy8SzIIDqlYWAEMU15OKg92kucZlh66DPxwBlv7
