key,data1,data2
84,960,r69mqD76s0NDYuU9A7E6ZsDporIZqWa1oGt66MVRo4zIlZo9X33LJLXRaoxFhvVmDS0qpSL08GKAzjtjSgMQsG0j3kNwEkw6JScMWHMnkj9Ywf3wxiNFF8qVIfNCUpJ0Uv49NBP3y50Raj4dyVfvUW71EXmijJVTo8pYtzkCxX3KX9FnfAtEWBJLloIBmuhILrOQu2qYz1kAn5MzOBu4U5xHrHaqxhMYzQZKD7GrhHjRQCrhc7GK2Ie06PUHhZ4Fn1dS8U8BufFNDlPHi85KEf8JrUomspuiseabI5V4DHGGr3AFZ51wChmXPCMaTssuXUCzFMiVREO84vMITQqLXZak8BmHs9Wfrz78LqKjPw3TyY8tyoZAipk73uRC7oiTCZtCXd1JzFCC0roWDf6dpigbMbG2LVGBYqQljAeg6XfUcmVbTDyEmMRfnAZqJuA66CkeH9nBSNTOnTWCbds3Imy2SI2ejMgarj40zX3stGQhDrqWAEZJAWDv7fpNzeyE6UwmsZX78Gz3kxVo2iZW6NvcpBSRrbz70jZrIVTjlRmwa9IE5qM1aeIRW9wYmJMhJ8LPb432tgJq5v51Xs6Z80eEbBxWwdz6wG0kgauyXnMTOxz2hkwjRT68EwVkodSoJuYE1lNyEZxL3QkZ10fkJSa3138BJ6PPp4v795mXmlRFhQOotuaWetK1LGziJpcKBB4QmNAPMmPcxBXyoPPXp9prGPZpfLL00CsygLPfmex8fjUgWmtgSswZ5E3vSMzRUgnxsrhhT8LspBhIsRkssktikEQ9WUlkCKKnYFw7ZPfbUv5aULLERPiTpvvnnReIGyoMAq4pF7LmiA2GlKoFfmucbrdxD4eGJGQUTMeOQX2yIR6wXcxHmXshDVG1BuEPHei1825OMLV0xNk9ccEcKVQqiQQ9STnQq0lQsP7vZfW7iyYeRM4zLQWCukGyoerrCNqHYIQJXIeck0q6IJG7hFHcwXrNfeqSKzFaYNOy
99,1132,WbucbVSP9FBgyxPXkmptYr2zb4XOuq8ElQjpufgbsBWKdUuQ0H2jMtxlV7C1UtLdbSG5Zo433C2si50GmgaMJNOxdaPTd3R0RdY8n3e4eGUmVvMNPLGKETfBKnVgaObVUHCPxCeizbi7afJWO0bRB7JPOqmi1jyWhIB4Q2FWKeuf93yzgSX251x8zluSMpYNX8XwEQC6VpythAR62e2s7dvJABxeSKDDZuFp3VwwfH5Xa0FA6VGXAR81IYDkHUl1X94IiQcfgYiOyRehlKlNAbSosayFikc68RjUTJvvzdbVQldUJDabHYrRNzgj2oNGLRHyJfNuPMYERltCQOK9PH3Cot8H3ae4Y2nrSnyB2YLnVh3D8eWZrMYVAPuqczB2gZUaAiM6n3Arx08NiLh5oADkbRfHgbLcWbghhWGhQUhAQztIJfhVn5FkZ77inAWoNG45EhserHLP1cYtVzaGsDm7W0oRjm0Mr6KwB15RznW6gQ8VBLYOGXn3GWN1qoHRpTGlsyBsSKOtGng1CSG3BunGHHrEJmAcGiFTkHe6iiPDldPHlXLmjwRH9pTz0QYaERUeMVeWpTrxeWNRehnYt9J3mnnq9rGgdl2ZPYDd2zEUUJW6RCWUIf5UICqxPfOZiq6IZFoNmJJjvzhVSV4PYmGy1FopIdyG02TeMHoLKXCRrP0HkzARS298cXb26nlWlbLvf4ToE1orQS0JaCFdEBtyNy9wQnsFRQBySSLNtm3GsDrSr3xlezfPn2tFNdtzLwJ96IvfUziqyZSdSWtSZQhPf559WBGgroP4yG4CtryL0L8CN1I6bK1JJOjckxsjbVrekvhK4x5IuZANDFyQ02UinAbpOUyReiXzJ4HtbXwTu9z0rUbF9SEUwQsmNUVUYU5HDfGTI1vaghJeoWkMTBPL69ndZvuJvqIAw2dB3bBalc8CKFfXQv0fFKqJ2kXD7uMLFjlqRzL63D5HGZbX5lGpm1qhNxvrJo7je3V9
79,1542,dCltMnczQmuYpUFhyvM9cMPOZhtqjzG6vUP2oAZIWZk4NJzJpQMJaijClZg2vNpvHWyQGhAL5sysd5sq1NCzmVbztvYf2nMyDfEsF2ttCQMo7cuZzXsGlkszKSmDbnXGWmoKHImsIXJ9M0COIx1MdhNXalrSGTIACTkPPBj8yzx2TnFYExANegF3Z1JBCOD3ShuygTLF258sr3yY2YrdRVv48bcrFV8geXzzp9KB1xozhon1DDd7H7yVfh1AtPpZtCPAcujB5zNhUx0TEAZwaY9p099N8KujPs8DsfrqmESHNGXtSyUbPxtQOUBKGwiBM1gbSEt9CVJOAt28A4hGC2JFGKhFKwzCw2F8St4v1l7hFnvECmW8ikCUc3rdXxl9Q2tucOJtBxjZiQLYDcuZ6eolKZ6jhKYwzvyeRAWPyQbjv1DlhLTRiB5GCuxDW9uXFOQxQaiIysoNGu0puvzx9kwsMexIXUTybq06Or5G4OXFAgmZsjIYYJkqMDkgdA6szkF5b1kihzxNFVmoEarj47Hw7FGOV8Pwq2WqAaryWWPl7uFc9FSUmnAyLUTcgycvOAbCahXTsQ6shkbaFzZLOEVWH7zCoEdk8kctuhWM4YpgLI20Jb0LZ7fLeaGw2w1JhnSqpYIhz4eV0AXXiza0I7qzVpqVOb2ZNhKVL1eGrbpNuVM5iGxdy70O5X78sLdgEDMSH4nZbdXizjWoJrupkxcVAcGkEtNmiZunCIP43WvU2yeezEUAtNiJr7swTTBpjxreFyz2GWQ2icHq2uJZR2jVBJbrHD6tlonqSno4ooLvCnnvUOs8TtIqyhPQ63xXvyl572zvy1Fi0JKTpnykB1KFd54hs1AK4uD8ktoR1Ha3d7QGhkw0WeClVztZuOnZsbVtWJSQuBoKPqugr8Bzr3GVO0YZZZjDTjGs0aLKriziXerdgGR8HSQKdWiI28DpQsMMiuR3XaNMfjNGbUEa5LIRfxAhDlu63FUBMX2r
34,1615,fHyBqO8AKLHpfKI0dVEX75SDvsehPqdXSBxUPjNm3tvmfaGW8CN4ENZgD1uNUzUpTzjm3scoCrYLa6lMJCrsbTdi4YfvBtiI4Nl783zB5x4cEdg7SPw0EYfpXQ1EIaUrF7SOo3taCS81HTcS8MJvXfV4JrmfGDWbzyUmTI77QpmtD0lp63NaJzLeyDnhWNm7mTQq5GJTPIgtzI9ylFcxJ2irdYTO1uArm6XxfYzZk35VTyDzLocsZ0MlRl1BpcXvF0J5S2VGZhOHyMW6ZAQtcKt6Mtk5aMRNzEhpTKO2MOkcb3QMKnc2RMBiOj2e0Owj7Ux78rXIyRsivBiJiBOnMZgdLQfPSgIUb16jb4U5ZZCspytGuWwmQRCuw4Vh171U4TkOkWYEGTFytQJFtLeBNurAo4s86P6Uqu9At2ZEGmNFIFR8qXlr0I1Dbc7Q2a56B6AoBBpBiWsFtVrRtt9Cp9oIR5TqAQ4RJzwAr3K5XlAKdw8omP3xOhVhmNQpLeRQ7CAQkVK7lEqOGUgLNdEsRiKRdPOPV4gBjjYwfcdEgT09yFMMFaJ5Pmj967TRb7FXFS0ngE2KVRvG7tSRzRynigAQJQtmUvZaA0btxxdSS2rVu5w79sJarzTa73FYeH5tu7dBmnAnfttZHs98hXqnHK1AUGkQ2N4a3BBxNPVR2ZUtoT9cbltibx9Cm6tzm6Vc0GqFy5555zCLk1qTDj5sCaRx2mGfRM7n29Ve5HstJWgrdRBB9Boq1a8n7w8TiFJoBPZ9lO9TauRPhJkLR2rhdoSZhHRipjKF8NikumAOfEZxapA0IdR4GD8fMyuEzua4O0AGpufw08OJfDAStLVktr7UdQo5Z6QiOL6yARV1OiBMm0iTBj4Y79Iob7sHHvYE59GcZjQbugrR1wmEfOD4hRIx3aWjQQPE338zRJyukbVpVVU0PyZzZlEnb6Tc7EQ7YUOnjiszROBGG5BUmjz5U5mu8N9Rn1Ab5bCczKsP
9,1660,hAVoDWspD4yfKcEMeDmwNZ4Mzt4Zg5B0KXRnZIAQLbjaYh2sQdHmgjLZDCvzMmwU4ONuOdBGo7X7hLG8UHZVxu6vtMG0KIxNy561tHfGd6BdT3dNorEpXQK5JbAbOjdt3m1m7j01UkaPi9tiTwIrS0VpEYHsmEJnqnslUYKBjvNwGJ25CU50yjwogauQT86LFvjTXfVzrLbHHFcnOn6CfoukSIbMdKrXwzJFn76GIQSI2TZ0V5VkLX60HxWjcX6JxNB5LdQaoQvyGHLck15DxsA5heJmN40yUiZ9r2xtdYnI12BPOGmZsNFvykoisBkJPKwaBlWd05o8Z3xiDGtao5lrTLsAGmdQebCKpRQRBQF3epYLhqkzvROOU6AckTLMdr6IBAISHEVoChWELhIONdYbbmbP9aDVjCi13mDoORUREHWwNpLN07WawekjUFUJ4OwSV5GMw0Vlq6vhK1XMzMueasoUNaKz7laA8s5rlKM0fLHanxPojuXIVTVSA9U8ggy12gL0sQHrF1x9jFWDugiQZbytkKmI7tPjdtFwGjnS2bmtce7eZAymuwiSnEkLmgxPvACH8rolzM99nsIZY8JIqk7NOboQIIHj2Ee1YLNfrMdEAwkuWEfyGfGueiW2YpqpxCtGUqR0848PRPxERsItTjFt9XSTj2xhzigpOwD41aZAiNzXDmE77owIbCgpXIwOJkfOp6dNpiIrEgagcnVUMhtutlcVOblouJDTIkDQv9LPxpMGSKTrUawTSvS5sA0pWGuHIzPFn7q6djPjLetAMpVgUC832fsuBKo40XlNvifprvl14zasnnfkF4mF8x7WYZRw2jLvzIdFke0mgIaY5c3mydkb31fXeEW9XbTgLFViwBafDQ18AtvuSALquKhOHfjtZ8ArPuOYRqcAAfVIJaQuqVNHONqyGRmUNavNN2v6nuWyPxhxZTbLEO6BXiRhGL3Li9g2VRumkrztDykI0O9GYs9r6JAKm8YF
50,1680,yM2ZxSBMWXxZLr2Dwi7qOXe6fMH3vGM714T3m8oonCIXIjAWRF54vNgXzQPWOvSuUEUo0B9HQ2jbeQZfTaaLx2LISvygH5WH9Th1aJegPKMrgS1hrmw0A5M90cEtTiLK6glKJC1tFFhL1MleB8az0i7GHbHLcqMX2zafoB4E3USKwtNmeJhD9Wkj2EEVldUVKQRT4ODOzRIbRtr8QjBWBx5EXnkU2tiZ6hTEo2eTBowzjIxLorPVE5Y9kGlOoKjIXMjvKtNAQczD6iLrMGwulMtw22dpYYWUWLhH7pO2e4HJr6Eqssqew7LHkNG32OQy4JjnnCIGs6CiOYwnmORylV2qKbwQvjW9Exdc8onUaKxM2NmqF3oXFPGGYtByNtJTkORAgMUwgo7z8pqKsnZp758RlK1fXws3GXNCtz5ACosl6MQYT4jJh0mC4hbma4asDDC4YrI0GO0HBNp6hoLkmFyhONnLRUjlAgtI0qNfWagany4mjj9gBBtcKq8afFvZLmhFlWwCN5HJlro6FxAFeoVnQFik0rYQND3gL6hCVfqYFmUlqk8pKDUJ2AyQzbb2lQKRdKXxqOVenNLKRMwKTMEEax8iv0UPJ5f3DJuFrPftyem1gTGLwE3hUNtECV7aU67WePESUbvuorVX7E96MJ7AR85oIrqKycQCn0V6VJWJ1ZdNzlUjfUKlUutBgcxuErOvYRLtNi0kCqLnlUQ0LynNJOwPVteidrPtf2Pa8XrvwlAgC2XUFNA9Ps8eLVohKwmmOBfSbWgkLVKnJQLOXW8WA2HGutUCBhdky6ExzQSUCK8Puv4f0nFIT5ASdVjRoLxv5VeUnP6yyIKet15ZzdGZCyv5Y66ypnuUJnB9rzBqkl5ctHZh0wptgGo4pfVDDOfou0LaIH0M98yhrpKbPdB24zvqc2WFGKvEEITVKLKEGXsnp9tHBR2QAzzjXa210mygekE7NLTHcMvkq7Y3UUAOzauGJ6wxWxjSHQy5
87,1690,sq3At0v9bQO2UDTQmKkfpSSPGeTQsxTnjAK0WW5pNGr4Ab66IvZnWPEiUiQvF6tTXP0ZYRv24uZ3c3pYp5xWc6vKnGH3ta0z3jAwc4iMxU5j0aEXTojtR44XlIcXB6oJV3HhGiGhT3GGAt3gziloW2x0LaIYy3k4HXU3JVpatIU4O2zKRFcueQCK3pSYnfXL9yECIWlRuIbWijLVj6fzQTJIR6BYwRp58Ihs7p2Of5yFWxnIOlyEyB1Kw27wweHQ2VBUDr53sO0RCRuxqs6tm4FrA1DltLuNSu0AlFWrT8p4ORV7HewCTBf5XzDFzCTo3ZHh6wIdyUrspEGYWZ3MdBXfvUY1cBPoD4Y5DfZHyIYKreXiYl3KgFc8cOL8ASiLoJXezIRzwbizEetMRpBsckYvPrcD6y4jRjiloksPz8wTygTlpzNeEG8AmvYIKOji1inCVx0Nwlrm0dNOLkGvtN2WHF0RTlKon7TpPXpeR3k5uORRl1XFp0TQpinNoTkcdR8uhVfqvi5cTptW1JmnUPW8bsBpi7cKMeqCraWI2T1quxCkRpXQpOTpBeqr5IvQs66MtMP4rFK7cPHm2Eo55xrlBOmGHRaiQlIggtWED5bQHbFTGW8jQWcX7lMRvLngioiJ4x2toQNRrsO87DbCNabz3G6WItb6u4RstZgmvgFY4yatmeKHN7wGcXmQxUvH5l9NrjWdjfKGH8rm4QXpQEptfPvAZfKZAKWmeBV2h04ROFVpfGrXqwdXj9H3IBycBOw0lcGcF6DxCvDA2ti370EpUdSYsE9Jckc48N3mrBrq9BbIJIiVebWRDDrYRq91Kx1SulObeD6kTk39a578lUCBEcphf5ME8M1PgKr3eg2yJBnsZv7Gxn8l30Ge7XP4QteP6zgwyqejH5tLoA84667hBJBBKscufF3Q8gXDTWousqxzITOo7gwggmyY5rMX8nQXSaoc7rq3u2ektrFtOv1IuM8Pq9mXyxBIDU7o
61,1701,35UqNEBd40Ga5qsg3LGORPb125PSz3QMpgcSvw4ogYYL0eQO7qmYsnNKcm0mGhj1CDvkpJAWbdJnKWYG4PbzW60DWKPHW9v3ygELn66QpdFC4qWwEO7feYhbyjzBOiXU1zKpix7IUzC5Lw2ydi6jkeLiHJcf3GuFG8nUN20FQUOnfjOUCLR9W2yg49mIQREm2fVYC85Nvi10p7lZLlPLgEEykaOfIwyKLeV3Sr0F1a4yfOaHNo4ubgv8ZPgboNXe8Nf2pHjzAZ8Z4UOrrNyAjCq7nG6mCDNDe29r7oqL5mK266ROA0y4e3L6qaYWC3oW5cFrvUqnQLVnlC67kqU48bQ4IfPBjrim8sBBb6cdkPCJzzSdKFZCBfF21TvD3is2OyLyDlvjU5FH6e5aRQduKZuQ3j6f9XC4rFuGm1jMYKfxHtFXCnaXTmsnJtmvJ1700GZtD98faNMEHw5x4R1dp5dxTL0faGlI2Mda4H1EWmTUOJCDSLEuBm7u2JpIWhYb0DpZZRl8xOeycyWAITHzI0YvvKux8x01P0gOAiqQq3MB7TEPHchxv7YKGftl54HRyUqyi9SE25ijH8fTbvnHjY4rhoANqEehY7wPyfvSgKThEUKzJHsipaQvgT5nPcynesXu7v2g1di9M8DwmPTYvGQkkCNz7wn2aPscnFsVP4EUXbaAPL5TwH1jHdSqxAsnLjCvUuL84EGbOwgYcT6hj1kMGd3iWT6Fbir4bakcbwutHnpetOmpDAQqbhfWGFp2m3SO0uQY7Hlp7K52gvZNMdYqzxHTSDnJSPG8QuAtekxlBJw86xE2hxGIa627wY3InaLuZe97CjfWtDkApJNYk6X8XGUCZV8JOOwlsUayslTLE7eKCMx1RVwjvYNMNKn13VJLbv0AtZvQr52e5ny2lCOTvqbt1IA11oiop1Tfzxgp1grqOXMtmosBsRXqzRU9cbDcz2AtDhpG3aqy0Uh4MNQ85pN75BmYQr8ZTUyG
97,1702,PCXobAq9sRTzsEdRfdJjgokQegoxQsU7s2l6s7Ye9WavM37AmOdJdgktIt0XQxz3sL2sK4BwygGA6eFJYVoAO08x4zcyG4L9RHZDBJ9t2oDM4UAJrTlVBDgQpEwmTYN83cCrbGGSwMk30Gd24OWOfqdWLTfV0qipseW8it7dcm97JYOu26urCvteZ5LQnpF9ofwEQnMpykAy24xAEIsCwghvumqsMCAHM2ZDbi8ojgtgPFuU0Ci27MbuFQctx2beNbQhyFT9AhcSuyXkxk9CM0Z1BDhQ9SdTWa2zu6ITBG3OeYYGRz4Edgb8uUYKAVpKn1XCPiqDdEnvscp05pJOeg9U4oHVzBA4wOcUKYHCa13h58ZOwzzmqvqK8ZjmWWMihnPKcd76Z3W12IJ9yU5i2n7YjqJB4jzfCAvNV1ZKY9zCMW84SpRa8rcz9LNzqJcVJXptSSaqw9Mr0OdnQnICiwaOj2Ts8imPm1uhGShIueBUSuwfIRlxPCuq2UBct4IX6vTCIOW3wIfIKxgQhhjwgOowIJQ2bSodHciuG829hIz7xFQq8NwoHgNVJ8hR5qxxbiNJeBrQ9bowb87mGkaFaCZxNDY2eA3CpXSZSr7yRbBJpk6ZFlzTjb7jxrzz7fGBkbjybK4lzMbkFyafmUTBgvezzXAKYwxLkfv1egCRIArgcdYdd5G03pmjWr3pxAKnyHYgwdPfLSMUfkhBsSB0KhWx4yMIHR96QaUFLAtRnRmTRj1rOnXAWwkwCkJ3kf0NxeXPpKaeEgPlYCO46ixtaG2HJl2Gs3cw0nCdCcmuMpnZanVqbDi3GkktSKiReaMz1gJkHDHfRWgEts1Ofw4nkEdLtbBKgVgehDjfW92aFJWCiY83OJlKFaYQxqP8STRvvBiRXc9uwzams8L82n8XBl7vxyEmyfU2HgA7pS9Kg6C0TyHbmhAXXq9JVOODHrzy6IMIdckj2lTLf1fLNkHjy2WOCQ0PCc3fUnuwoIOE
25,1947,C9JBfAZPfDagaRb9xnxpmYgloeD3e7MuXxFO3lkQD9EekhZSjOBIH3rHvuY7TkghpiV1md3V9rGG134eFe2o0aJOYlbazOVzYn5GsESC9BhN5PPSpopb3RZrB26z30f79z4EuiwkB2sYzsFw4D26vwOYqrspVS826IooJsE2mdaIbFRgK6bA30NQMAsX7jd4xTqYxwVhncSMWOEyxoWdXLxjFYKIHPrvtjhYlcECiD6c3Vo6Kxyrf2q638Xdwvz4rQQ0XVtWdsOs7DwgcGXbWxgCFK1k7UMt8BuuHYbyZOusn0wrn95KAYafbxKRebehTLO6xQoBhfS5lhx0BjeIwG0JghSyZjMIQCp2H7jTiikiQb90uYDGNMKWiKoXGN0GTpdfDMFFKS0qMHsiCTh0vwZZEof7JjCs1ASxm5KzQvvnxirmIcXpQZ5HbBIVQIbLglLYWqJWMn2YqTKBY2BHVWrjCjDB3UONoK4eP0ct9pceLeatgjXbnf9uWAHFlmQ3k6WPreGZgN8vv6JXjdhjRjMyB6OggaJw82ARFiPZYrogIepAQ7Vebf4CucE4Uy8x7SK2szexCJ2fOFPkk3OU92n3eEO7TeEfIZ4WZMO0SIQRdofBdsn3f826g6OOO0UgyRPgaTfJd1X8u0VhbDLKUHas8TJl80ZsJ54Jj271ABAuGXPuCjcpjFiS2z56487UO8K4gxJa9UYdR4ObXNYFype7KfpchTiLacPcW5I0muqAh9uxVKt6CaXdGuWxJoMKhA7vuWf5YIET4EL19WSAKsSl5lfGQk0fJ0kL1ioppvG4PWSvIjM83gbfYvGvZF05UwmX6WDIco1o3luHjaRPi1JRVC4oq8kXYZglnUtSn5p9s4mqg0Qg8NuELVwMF5BiFH3vsh1EFx5RHlaSA8yJhf5ZAOQbaKKje0lvFQ1oEU9DP26Oj0tCszZjn6KwWVxPxlwtnRS0eT5yiMuEUi6EHFKVamrX1TAnosOiiOBR
69,2015,q5j5Lw6JlTkniboedI4bbpB1mvqs6cPPhXA1o0XUm5cnEakVSw43dGf0txz4QBVwqb3x1J2HdxPDooX1Hkwfjv3GeHlBWGgYf6dG1PWFMOmYY9qEziAlWr8tqmFCwh8uTsanTqBxCvAOToHpfeINWmp30k3DlwtjMmzNHwHDHjS2GGl7154RDbHEdxsZ7ogHmwv14hnXxeY3PQNly6ntNJzyijbasQ8Iw6zEWlJ3g2ylQWSkOA3Gt9D0moNwHG0ixE3aA83b4bhaeE9bmqw2uYc9GZU5kGH1NRERpUxKWDLXFa0iusxZy8ssi1ThCsejUkv63wCropolaxiXsmMg5ye9Pjoxq92pMmQS2ipe5I7Yg0KbHVC0mAwoqLAXkmiYR9VkAjwtEcqhJBBvCgszlmdricFF1SJ4EqCiXiqN95VAcAn5Jj315e1NZgEOhcZcT3dbgviEZSln5QzQANTGbhzkDWSu9ftZ6kX2WE6EX5db8nnI3ZVBFor9s8gASTLAFlXg7lSxM6b5B3bZLsuMyWrKBU0xyrHFDx1JVdQvZKld0BkrV2rpWXoKmenATUmvxSaHWzGGp4NYcXAsnvwh8jZJNfa86rPpaX9MFxtO5YgKAR6nUblze3tgZhnLAZ0QgVqBrqt1N3K8XKnYp25cFS2qjQvXLM9fiq7b5kn4DDsPvL1ktD4BAA9CDRy0O4Lt7jR3VqSlCOVhNE1eiaAAMlpDEUvmxvdXyZp1TpjerVHCxpujHbvNFYyj7NDZtY9GYo5ujQw8TuJjqRO3rndpnsefur0I23dOPciA6ONBVvbX7Jcw2BnyBe1X2k8KUD4vD6s96YnDJss92pkRyHE6En1Gj6yk8OOvGPSlMK5y2J7WeGFsACdVAOZAYnDhsXIk4rPTLEnh9ysGO74BAG2Cjv0And70Vb9GXYGPBj1wnOHnFXuIlsuNY6rqjYgTS8guqbxfAp0uOkauX23JEZgOxxaD8bdX9q8dBS6C9rdV
81,2089,GNmkgwTjJ1OLRgBLh8trmgJFwmT4A1bn30qyG8y7loLGKzxuldQVleQPs5WBkqeEz3IEef5YcliviAt5Oa6nVVpC5GBnf4nn6SfkO8KBJtd2oPZlxOAoGnsmHeKRXTIO2ACysaGSRjoeL4a8FqHqFo4XeGiHhDBseA6Rz27OkRHev4JzfKzIOSxpyNN1mwBk2CHtVVA2SGFvqn2SvnSfPzBjQJfrDLIQEzedhCbHfJCd1VwGMbis0OnpFRIWutecMA1dqcgiObS37Nlqz4qsOMpkGO432HLVovxdBPnedILQCumSLFEEiP93DugwUlE0yAo5oQwgruD5ZN0iazKaDwkYy0Hvtk4xw7kDi9XBQYOhRYXDfQicTtdCLzvnnx10dDtMC4MAO81IFhFx6cPC3YTEGR0H9vSjhuHNJJjIQ9bkXPDn6gqeBCakvX5YKcZGICm2ApWMSbf96904YVlQ68V65prwcCyJG2wDvF6w7pkrm0n2FIduUbnMF3fyihURpQ8ygZhBr14SeiBKs47uKyQFvL5dan5jvJO7LhWAiptAQowaoDydECki71sTqaHUywNWMYNDrRok181UnISIAhcurHzLsxVtseQqhqcESBfoXTni5URdsQoyeyIR3wA2vAllITRYA17AVBtDc0SY5ERDFUXZDhHsXVLZNn4GKGzom7q8MjVSrh6klfSE3kLepiVEgn26eUSZ8K23h6TNBJAgbTJ0mI9Coo1euZOEQhsMbV8tlZLlA2DsoK4NNLpChFQBna9IX3lLO2LsyJBXPxp2Rf52WDwFvFIytwycOnIOGwYGlYTHGGY6bK77VfdqMh5lVmuSLAaweWXStwWqtbzBcRq45GLPmamS9tpxh8SUFAXhVnaun2AOEcFul2E55umt76RbjSgfeZSc6dW15eknmxWQRqpWAmvuoAUDmucD8XbrUcVHAoKAJWsbpdaEnJHZBj6jEaRDwfHFqliB1MFSOsi22VkgtFcRLSCY
74,2109,AksJ82zDnDnkZhzZuhjIVzuocMGGRey3eRzjkSPKljB630b1GHroX107qw9FsYMVlQNjRbNE6fi70HlgoBWy4LiKWpbgRg3VUfkLzElzgsVRmLc61fZY4DoN13LEDBn5Bz06le0kEkPQgLVOPkhPyahMlPvL9lGFYjgyuxG1SoClJj0VANZCRrpdu79RJQisqSPORpRIH22A7aeREpxdTR9aTWqkchVr12ALXMs0DEjZuyK8KFu6OsmtPqRpJ7QppE7EqsfMd8WrqvGWWzwcyGz1Hoboq4B8zGZU4GZv4uzjw7JxaZ6RZGdLBMxbpoy0RwVW0UIvZMrdLI97RFxWFheZjqJJy1QbBNyQiOqC496hm94LONPIHFzLi95N24POAzawmQnpL8Y2aB4lVq6NIE97qX2H1uDyPb2if1ELS44thcDRwj6IQ2BPklsF7LAYzcqDVftGsnIm4h8P9dR9t7ouBLguHZ2lnDDqmdXXEUXtaE2UOkF3vTMrXJ8FBrJLxKwzfmC4Pk2pvRHcEbuFWhIwJh08gtGF55vr4lfsNP1fT820DiqyzhWPdrJODPqEbLn4Ee7xj49IGIlq5ROSVGua3bMj1ZuS01Gy5SIrRTA7a5MsXWLjqI1MwO755XsM9QaknhotQkCx9D7UlgepisyT5bjF29HUzkRi0p2Q7WxbpKPG4IH8VxiAUyjYoRqFYfbT1NgqHwpSURwNzkFTRlh6E0oUw8MumL7NIPBggpL4XcgcS3r7dXSjLLf0oucP2RCPGftNr9IrOuhwBssxQEf23d0VzjX4g7AO9GwczK6gqgl45iwZVhcVmRB2bgIfQxrsjT3RCmdTKnedkYfM9TKmhzUtwpitaT6BdPMRzedFF960LJWvA1tR4JGH8OeMsD7SzKjTFKjfmGnyEZZXauARTIWlLBhpe7zNVRjBpdI23YH7doMEEh0woAcMTbdWKHstBO8uyMNsxR7jmwCG4G348QhrCEOeUz8e7ZOi
100,2268,2HeT3n7dWJFkkzhVphhUKl5ReBRqGEsLiLEu59vKaE4vLVktgPikmfxZ9TAfUj4CUm1vAcwTwN3oCPqOKGLRdMQPDRBC5OCfaIoNy8d8OkqL0m6qbLWCgl2t9ueokAOl0Kn75oe2mCqMhPe0brsJpCoOixoG6y5okEm4ubkhBADYuJbBM0Sb631nvZeUd3F0tnfoeWW6xgTEmVoCkuoi4lxANwtgJXoHdiiY8e905HLsM3J7xTRZgRvbdxCO07C6MR2Pdhb1S5AXOqx5j5iETmHlf7GtOLsJ9jkVv3RYKNgMlX85rVHjLiHMn1LICgCU89AQFUQHHEsyLPQhVhUnokuHbis4jiV6hBPVUm5Up7JiIjnSsEiGErXsyj8NZrfCOVpoF1iiPwUIT0YMnkD0ulfS0Tc43EOKy8F7cRFajZet5pt7Daa01AnBoO3ZnawkV5xeN7i7cB8ZR6U5uNO5xXPF6T2psD9vfZB4lfkLmG9t5IfTlqEeQpLddq74fQCU42VYv4ceYKYe83PeRFH1a8q9lmwTw98KGi9bnfCXkqEkcj20j8dTtfJx0PtIlqh83FLQff9yEdRLhDetGtoic088Q8Vyz2QCFiZuokyzeWMHZaYMqPzEggJGDjQTKW2MEDwz7VyjWFaz3CM9IMIfXxyxaaoPD4s8iGu9cFuDjf6DPZpHICOuArG4Ou5xRw4hDi2NnVc5kWR4RGYcYvfp0AW9TXf6ZmikfJLJjsiocbrPcXfQxW5UtO7cskbzfEhe3WFG2mMpG3eIwDS4Hx2d38cDgQb6LfTEq37xprN0nQSbLuO8e0siVFjRWbGJZ8CsX2FyS2YvnD3jbE2angaYJpC3n44jx9Cy3hNR67gezw8qQ1TqtV6wQLX7WRBGqgPp3DG3N92sqbl7Bd8U3ykebSEvZgC0VYxNR48RcHaK3vlyjERvkmmt9ugcBOwnxCkQyXgfpzISDqddtHwyRjewEMg3C138060Tmhx7awkS
