key,data1,data2
117,8518,wGBFoBbzwmUv3G1HpK9sJe6Mz0tlgssZrppZ02Yr7scRlkDxx8GTltWS5KjykEInHCiP4PBfhVah7gY9i5RxMrvwX7OPW3fa6UqEGdE7dCH1toSCbimL2X6MSUtkGKXcIfiZS9RikIiGM4OoUxzOEq7syaOcXPVpa0ekiLRRNOUc3T0ZtbxNM3SAJLaE0RODfD6FbtVz54FmjX5YF2j9ciwNE4CdLBTRJthhFzq3A0JvuRbpNnvDmmvtG9eOj3ePGFfj9lSh9HOqJzCgxWG5gVbvZSlBThNepL6PDVNKORDaqk2uQQe9HFAtpz4aVIlPxBsuv5klJycJV1y1AXqEaYngzPNRnTMb8bBw4RF5BzRabQtjlzs0w0Mk6vvp3JZmlHQknXDZiMixJeYKNeoQQilxmF7NU5EmIr4rzn0OunYP8dShwhzfSIuGYshAuNEQ4JNksyGXvDt0OGao1tkR8GzHnGiA6zaXAwbsYrSeLtdkFDFGpvbW34tn5rekRXgJaSPhTPiUAb4lcge9gFWKzJUke3kT6PmZCYOK1bgoKmm7vwkOFiKD1DyxdRCnTZm3bBVWeI9rlgWsx7w3kbU5Aa2XwBFQ1Se8RdUiUGnlYxdEkLqnmc89xmJl8nv8DPc1UM00AOampMt4Kzd0aYQ6FlK5DEi6utVee3c5VYuhwNke7PTIiUbH3jiqz2inh5rWkuJkgG8U4HKBuZmZzd6Jfr0O1LdB1zgVPPUsEkqbgOPEgI5ioLkqZit8uYnTCJiR1H57LUFPZgbZ0Su5rVkdICDld0FDx1OKjNYXjnXsLxje2LsGnZ1XbbnTgYnRPeK545qEaasITF5EZBeVzTg1j1TZrfTpz3NfwInHzK2c7aZ3X8WEunQ6aXY9NOzgIoo4TERC4Vd4mngory14Hl9WlsAo9BCIXZ6GO9wZNgtKJjG1umSfHnqKWNokCiA704RwMViHj7oZdQeHzyAkXvhdstpVR5M9mTwr3dHSrGPR
118,2470,8U8TjDbZTbpVtmC7nznbzQVRTu2LbpAdYDHRSEq1Zv4AzteSHzxZ8kVpzWTgUNNFB0JO4B0dZRfJa8D5TdxVtT0VeFnF5RRrLAKy7qaN8sZlTAZyvM86zhyQcMmGEoSr970ijUraHzFaID1k0WBZ9919JlalNZ4FcEKJLuewwojSOcNerbqlsDXlxNJu3F1i3eXbo1Bw2F1iU9eP5rHCUchzqSqJD6Woi7HChInAWgTvM0B2SU4J6I5ZkoHtMVU2eoRTxjvEfSYNbVOjtdkXOg8goJucJDAYwbaK1hPYAEwzAbCyEnlwhmIUepozgujgSb6omRdO4MpO0ZgRNCko5dWw0FlCXR7La48CGj6suhHTiupG8aD0s5RkY1tWsJresAgfETvyTh48Qh4g2zA1pOlLMBf4bFjWN1ogI5WaWjztfn6nlKu1CgXlKlSR86VYYELrvhShwag8YKZHhaKjh9iVoseGKzGFsodNvaNrPHLbIsW76GYFac1Se4mOLRxQ6YiL1p95JY03PsmCzymycojNmoHwMntfy3XK0YxXOYbKmjIbxBMcU6xbkrUWaDvAMdHgTHyar2jQmH2nXa767AJj2fxWKa12WbgTzDcTSOyKxWRVo4V3dFmVaPFRWlZ6bx4MDF29r7QbMJkRCUCxzOp1w3Ci9r22u1doLt0kBzIZHvB6RGHIsY0rGfjrvBE0uH6u9e70MtPmNhEG9AqVWKzqeV0tNy7hVsj1hoLdW5gmfAXwXHAwAKZuTXBsqyGd7jxIQCN5FlGT46uNA4XDhDTkh4Za4o3JJJzZuBrxN5TXQhZiZKJMP3mbw4Mm6ZvvaQGuEjkK3SrOD4kY52r2gCiCRNIYAHcmyyghSy5LWAXY4JuWwNg7xhL25TlyTH0fsFGbxVfM8zoTUkxRYxQnWAwUWFtPIYt5BZ12cw8IkueZndeDKZICgaBxInVrA6hAP7nNnH1PXiqjL6lfWOwXQ1vw1yky4j7AhnS7cM8B
119,8854,Jn9be3jDpP1ObDXsF4K0z3x9Y9P7sdHN0qtmWPwjDUhMPJmQkVh92axTOnk6Xpn0OIesBG8OQgSOPZERpgN2uo8lPnLSMm52CFSF5BREXdsSgcoOJPW2KW8gclcxbwdNLpq84pAQrGgpcv5KblEKgQYHE7wlJOoWEbvuqrZD8Gn3uVOFqdNakTSjVVmnp8IeLfDpc6SSj5kAmE7HOBjpmiaaEf0H0DaMI3frGCRGa0IKJ3XcKpnC5jMtwlphlAsQZd2rzVRmycdPSCS3y6b8Sfn5695C2CXhQ3LypN7I6rgM9grr5n2toRnLBWyrCsbOi8mJ6WslcRkcUvKx8lfQ1EuxjF99tCSE40ANPJAVoeNKhJbZpJ0VuCkb7bqWUSwxGlopNcphexeUy8fDjLyBG96SeF03cyTfS7q5HmjpDJD7Jhnl62KTMcT6BrYH0vShpzkZwt0ThhbnCypQzL9jZkatxLLawAnEyQH4UJS3qkwzuqPLjXoDHtFtmHbj9E0ifab5BwVnvsR4ddx4X0TXYvhJvoJDRJnzTZxl7vN5WYznrB37z0mZsuT5aSexXaCQvTYXRPTeAELAnDsXPVpAnYSsTRBghvRWJQv7lvwJMk2VdstqXJqYPBVJSL9siGT4Iw0E1r8IhDi1dFrW4DqBBHyLVCTtBboScxwAligscn6Rvzn44bw7LXxbCMDioTJa4FQALq7LiSOwsaKkIqEItbSGKaQLx00voUkubHscRgIEwhS8gYprwWECufuhqprDwOzerjqp59B8uHIQvWsF8RTb9WUXTZZQy3lW2aVeB1ZZYus4RCiEHWYU9lUZx3UOppjQJAftKH8t6EYTX8o4TbhoIJbKxWsQ9CNkGSh2wdNIXJlcUugkxEV1u3sEdwSsyB1kkuN0AqASXvYrkQhwpD6NBhyeQorbb20jndLp3C0zUf8qeFg3G0oQ66uQbPGWIrYyXvUgeKUE5BmnEys0u8jQKjhW1lCMrp3FeS0c
120,7621,ldJbtDriOnPHyQTLDA0CsgrvOlaA91JcwOiIq6Ak86zZ5bOSe5MGS27CVczfnApumKZ06cgA0nJmgJtD2c8iZTD3GAarq12v9od465zVRLEiVDp66SlY2Ug5LYtRP3ES1TAjik37qk3nQrXTS0w0yNVJbio9k1kEzs66G2dyq2z27V3SXcFvNCWgHAcBvTxNuqw4ObprgeW9dcXuVTZRSJmJZjzeif0AVhnUW7u25JZrVgKhcbHxrR2G1VUmuXuBDazg2RLs3EWOtKWtn63y4P4PvARfldPJzjgZd8pYrlDq7MTqvVaiyFpHWc32GSqGUVz3KEuRPbU3NzINBo2ajAEf1QIOyeVAbRhmVtD3c7E8Zca3WwRAw5aBPwMx3hN5pVnMZ66buw8DrHpC4mzDqH963eMe2FD79vY8320hnubSg3PPgRZxnQmuXOggzlKtqRoHwfzDIBmsVSoOCeYZ2adsdCR3gkgrnvm7pzNS1FWuNY3t6ixtu6KW058J8hQEK3JGPxZ1Yp7B9p6vfhE42DfGWGAeRdJ54A29N4EVnKh4oVhuBRSRtZLTN8RZSoGHhabq0U48x1jLqOKnFmekjMyTJJAarIaAVu7yHebJR1d29JADnznht6ChUesZ2RLQZeBvzpGhA70wlL1FcSSfkqpbuRId6IieepGUDsacuVA2rsvwM8m6CevYuyvJ68fyoFaGZtgVsT41YDOZdaEojelkEDNa9BatkJJuL9YisUV0Wzfs8tocP2ZL1lScZ8kFWL7svA4gQVnQm6xJDoPGtgBHSq3OmyO51lO4otDfKiBbUxWOi1IfKuOmxzrb8dh0xZlFSKumRNa9L0Bx8M1zeTpvFjGJNruk71rJmj9ufHLWAhERterc0ABetBC2xplvPOUmHk4JNaAMxjciaGwdXXu2QFE3TZGA6AWM7mMkip9FSZW3diI8QVk2Q1ANhM8JlI75vyRJxlt6rwnOkgVZ4sChZNZFx4wZDTTgJcjf
121,1994,rN90KgSqTzMqPst2W3mqIh2x4Nqxp5nmT2pX3dGOe19uNv0MVUcVyPK5WDPAGAPTaloJfLboWQVfedkn02Z0saDS0Wdp8jPv0nN0My59edNhPS6d2kUin7Ohn2HpsEE3MpOqYA9NneELadFUchnk673Z2MDeOnfUMJ7VooqdEQ47i5w6hrQCKodrqAtB0Irg38IPx2RWCCxjBtMNYnd0WP2bK7MOD5O9grWzUAU9OpO5mnzxscp8TphfHrQJq16nqxGuW1XPzgoe9UylQnu6xdyvNL0s02N4Mp1Sh6T0Gx2WASBuaqBkhf1BWlMAwIxaAe8ztRjqswfZR1eEAhrHOfZpHNoob0hPE9I9gmWCClzJznDJcLNZv71p83ISBdagvwQqGgblfLeRnCspDhblHzRxSkds5SjuNcbzCY99qXyQmWRn5RwNNQJ8Z61p52kQ5tH30e4LjDZz6BIZRIXiq7t1CqNkWgx1WAiCjPdS8ZntMA8yNjiQHuu6shhLFSsbeOun4s2d2M1bO5SA5kOhhykE7y5F7K5QdOSS1PiRbqEyq1tK85JKagiQGsxediDCsuOcRv4sDPcaMutWaBJ0DZPlRhO0nnkHVyeaU18awiMY7IAncuP2xpiGdaV1OtLOsOlNAfWQ6yShiGbiwtD62ZyFiaS1kpa9SEs7aRM0J1N8AwpriL9JHEqQ6BhioYPhh5JDUuUON00wNyfby9qKMbncpipkTfWdalG1GLcJgCepVyX51wvtl46R9SbE0MsmAE2fF1ElDkhIn7uxlQL9pcY167iZZZf9ssBryuL2ZPeOMvU8TEVLgKABHZck1qyYbp3NczFYVlUwdC9E9ryFYo2hyHrmxBUz5PAzbzRGdeS1z8R65mP5vINnrfJcR1yjeFOCJQRKLhfNonBQiOCHYL2SVZAqRZ3GPApQizSsbmScntZdAVpCJaa7OnlVdVwbWeSP4ZzAKoV5v9qW9BhXv76QR4NHdJiQtSMT4w3P
122,9676,CyEFNkLkYvF6Td0y0U341wAufd4zoEGL7UWorK3IFo2ffm42A22ITcWvPZuh9aMbinGvFAEgY0Yo1HxTHOJDclcjYCNsqCC4TySbHWxSRCwKU7XqrnDzrNlCMiJUoVuezBakzlqOdNtK72lOTEI0sevtHF7yEobdyO8IUUTUu38DbNFavA06B8zhq2OhLaGl6RWoKePD05J0mh9MdfpVZGcPTXBj2D8fQJjlod4J5hnRWOPIdfSiQwuHbVlabpqXfyYmTkVSuvUeQ4J7Dl8jFZeX6PttByUJb9hRnaO0mN2pjroHNKA4349E3gjDurtIWyBLrumLWUVwr7UR20MAM9FdbILBxOgL5BhJSl2w1drvyIZqLwhxb9Gdc75Q8IzBqDAT3SCdd11QqVCa0ycTvzfdVWNUHdTCh6J1pnKKUpAPGezfAbwRScdsd5EoBU1ORiwrytNg361SQSw0IK5NOHPMxq8xjdCiM8pbsTd4kkZYJ6jEanYfcQS5d2ACzIeOOpe4oog1R5ws4L7AWPfNJjT9RAGPxsftna32tnzEOZg1B9NayQkEwDP4utsP4OxKU4nkV87pROQVdAC3xev9wzFy5sQEbhNMrufbvKIbbjum4ZXzFJh72HCa9yNC5XaFnMEvsXaLaA6y1mbr8yKNUoJATHeiRPlDbFjsInJSX3x6zh3f6X7E8bijUt20b1TYOMcx0sAVvrCQMY09QoaVP0sxoIjWK0Sd7zw9wlSbJ7k2B7Iqt8ELcq7EIVN0ig7FhPkVDNcwA3N4ua4NVBhSHPlDiRlH5OOMaHTMPI6u3SieWfr2s5CK7oIFe5upjzJtZUzHXaBNVqQ74UyMdtAYSH120yN3Nz8vbUkb98GmxC9YQzcb6WUlQGQdgwHLXIfWDKdlgYWLilEXvGjUWJlw4fDLSXhxSVkNn4exyKSnTVB6E3E1o449uQmnMhrT8lQuVHwAA06BR0ChMnHTRCPcNnCx4lq2emtVspxJRcRr
123,2626,GNVpX0qxcuDM2sNvybHTJAzLpSdjPFvWNvH5eEE9FkKKJL62ShPbPXWI2iPqKUQ5UGGkk46k0d89ypol2WqPPZIft9rQItrvSzStX3Ca93qciuDRwbBsn8pbXvN8kbHWLpuG1g1jpnyyAocfOpBRZGlGZjRPtNRH5sPjU49itIm8GvhmXItF9rinO3RAxv8jGImDklQ3YXjei69CYdd8Zushi1mOxklmvmKKyarjnJfZTKAcveqGa9JDmrEM6dx9gzVYFydbVcuMtsj7OAnL0JBKfUIZgssTuJ5y6LJSw3iG1P9Ng6pOu5kBiiLUVN3Vo8YOnJw35wjmquzkwlRNKZDr7x3UPC3FGOwv0OtuLecoTK31Ktj46eaEziGAmX2HvwV0f7aAgR1Jwux2fDqYlHPSayph1SyLO1t5b1zJe3SYJqQppbNFmzori9jp5Qu4dVSnCT5XL4mXkKaaXodpaVWX66LZxfIOe21lTjrZHmvn2MEMeUAleXfWSI7cZN4bpeXnFd4KzHjEWfm9zFlrDDof7ByIdNdmTeoDzh7U7rI09n0STobnX5wy7Q2Dlk2QSjXG7QN1l94DYbLjkLaxZ6JYRMVrxbRYmq6Rg98hPS3fwK7vQnGOgfzAYULa5E8LFdenh8IIBSSKQSNtTRNOuvMYebTCJVFlzGHoxgPJOZmwnTewRr3TTz9Qe69Hk5qTBdIzejXq5fLfZ8zJdVgpwUCVdmJBibNYlkWOwwAJA7xT6AKVtiYOXarySVmvt0VfJh6MXyhJNMWXYJNyTuA3DeTVuS9IXceSpFsIDJmsoxTlJ7a4oxIHkKPM36UcpVEq369eAHdgRZZ52xfLE3koV4e4J1Tp1c0lSreINSiiSR6vGb13vfGclPS4P80m8je75dxwQvSgzwUkm0GOC5j3SMuasAgsm0KtJf87kic9wjmXt9b6yfLiVyAFhrwkvYymtxZNC9bRGbX2z2ZGV2FmhBcHJsHpRiEHniYAEsDW
124,3746,GuFm17PRCT06uo5n3ByL9jDUP7ZD3GWp5fT2EBqet5n4F5TKFf5BJB2mKCgUJc7iPSlATtIy2nrewPHmMjZcOYVMUW14oE6TqDWGiMTcSJcVsZYvCi8YQjY0HfSeNO16GXZ5g3sYoNmIqwQah5BKvswLS7YVsjPWfTuPZ29GCXQacmKv9j6j6N5D4X07Oa5er3omAAViBeXUe9BSmZqF9LxHqgzlIWLAV0tGG4mzMWO72rA8x7zvee4oszYADHN7qp2mi5nDtVtuN4ijreWxreEqv7WxAJdlkxixNAapn9lslWogBgSEgoOHXraaYRlccpaI5lRyMOqSX2KVJaG6CV1hqIDgoi3zVHBxhA5lLzDTlcvQ2479AXjw38uLFUSGiIghrrzJ1teTbr8jd07CIpiGVCHjYocPZRv8JvudVZpVN7VaJ85QbeebUJSC0wK3K7CmBCT7uJaFiXHFIACOj6gne7s94Y82IHuQhPmUJ0pDgjWONDjFi1cK3RTIKVppKkeh4FNIXIK2VNnNDaePy9Vm33g27veJ0tydoeKEdLlAynlt9hXOfLh8x4Id1qiJPR0OiR5zgG5JeCngcEjiIl9xLGjeY5vUhg5dYKz2MucRfQZ2bdh2SuCkgQiaHQEMmwxMiiuHRI20l6XT6HW6L2Ga7RHRmHcBj74QzdwVHktnKfNySgKAxwtoj5aJTVKDDwEAY8pZWWprjXutp6CWdW2UAHpbeb5vcVxE5iF8nnKiy04eGc6Bc20EHjviEWLyST8ke4yVd8IO9ypC1piPGpzBVPXLwCreuv0ebDRYjRJC1fFEWmiLxRwucHKUoPhBUvU4Ezs0XrReuSerU0rXdjdQuNsSUXYv4904ZuNr3roKVSu6nYEWuvLeOoxkusu3h633dAXlbb5ykBvhLpf0b88n691H0oFmBn9K12H9CPh9Ev3VtdYliKlnilDKsqQ53mvWfW4UJOyvRO5biPkWeDy4VhS5u8Pef0XttHgO
125,8475,AtNGq3BGZgO6IrN1mFpTSNsD1Wme5STJZCVc6SwZymUw4PFMFY1qtkxgP7vEgIty4aZWqNtw2m2IIc8otUvjZp9WMJ86ZNm3RV6NEvcgTzQFhQ5cMUoxXvMqObhice4fQlWEpdiK9eJoAds1Bw0BWr532AjZcD0zf21ml3dKXVGHcFs6cfmkeXHyA4vYHQOQJZyvmxKqW6KDv8HtcNudX3hg5tRRLiTPbo7aw4FZZFAqW1SZ8TqcpyrtNAZuPwuxHZ6v6RHlADtcoWzc0BuBwGXCHaUo7MS2SljWb7LpBczgsWIfsOsjEE8VCz9zuvKUaXI5dvCVxUROSaCW5c2V6b4825XgykrPr3e9b0Jg5a4GnWPJ4En6J5yR04k2q8iuZT54QIZAPoxo7f5CKBqnSntuhwAMSDAbgnkR6DcOsM5mSlAW3HOWP7Gn8QvknawXBI8w6peRfWS0etrobOt8qA2ohA3ONcOGUA56rZZ9nl4w7f3nsSgvSmSxOMCPawvwpIQLuyy4BuUrU0uFPqs3HhFo8OFkUEZ3wTLkrVuJBP08RmJRzjMOy4c2QFgFBivJWFQFfvouBgXFwpYA30ZcOGTYzDeryIR1QKIdog1eC3Jmh7vh63YyN0fGA2EQoMhM6megkr79mVDSuYz35L39KJxYXDCkoRFKz1o4nvGPiALbghxOKyIs9TG6Sc8aMG2qCUB9ByU3oJlRh2pf2gotsg1rS5ypcNWVqGNuxX0bzWesuqElFNMcl1omsqxDOJA0tPoXMQ5lvu0OUgxNXA9jvXCsEGeHZTD52ba02S6nyxUxtAXYlVsDr9vyoQhujNmPO67aBA3evkr2CogGpMOJn77d1CxwcVC4Wh8Uwdf4qHPB6ifjD60LYz6pUUyg0pJozJopEaSR29nOoY1QEyEHdVIFy8VZiihn43siYPupv8ZhJOCy4fSXHlLXDhgrp6EPByJ2xmq8VZytMzXeeZMvV3hAc7VjUgVdxu6VPxNu
126,9329,g4VnFYzwrAkmXduFRtw8uRhPSp5ZSese9Hcnmzg4DprOnbon5mFqPRlDNDeKgLMCmKBR1IQoChShQEqmbKovByqV1ClWMcC4XGZ6FPHfUgIAOrrHGKvBm68vNjMifxS62kpe0uCWVjY6YhiQhLZaYEgdBN8o2wpEsXfGX81tgvN5Tgu9sMlh7WOaq2JypJz6KeoS6Dwy0Kg231DzDohPmDX1wVHVyDjr1z13HG0xLd1WULKH616gXGCyr0S09rd5QHziuAcrJMHuRodDVjGPomjbm5lbyGVCK79P0WF16VDnacLOZXDCupFidaxPdzIlYZyH3XwcVHwBDtoTEzU7f3W5E9EM12p0eIeXqZM89YFUh6as9KNp6SPcXOgKvEDLDNMyr2D2Aiu7LWZBj9hCTA0E6pudh5QD55CwHF1Xipvyv2ywzuP5QCgRKGYt04fLKtTAwWKfJ1Z4D7803WKltAvX5ezSbNCgm294E7x9kc9fPuNszQ14YoGv4M4Baqt6tN7F61HPe8Dv4XLXWW4z3BYgIvWNUQ1B6Ky6zVaofXH79J0ouNpnD8HOuG7bDbF61Hjt680hXyabZFq71D8Fbs6TpSz31VltYqY1Bekbn2cmEc7SyoRxsoOkkkiALDU3NCd2pMnndpTqqSVXefsgfArIKDtZepjxAw5AryqFNgMgw03O5tZu0R0VyRNuQydT5UgmBdEJEu16PrBcvoi9gwkvD9Ysw5SAzLLVWHZ8wlwnA7N4lk05RYjxYXzCxeLHLNnd3qKpIHvutza8Iij78QQ5Qf8TaoLgXMFAlgjJIzfVevVIOyGZvCJ4V9F9vqTkfj8jAMmePgcWwyRWpIPOMT4jJxkPbT0xTPsoMP7zw5BZA19eYAyYTZZV9qPZTBr6lfKBpDk3daF09RGDwmiYr1BLC67tBENamiPf2wRnEWc4HUqJm2LGlw5NispwVxDN992m39WoaiqXjsOAzvqYRgvGGfBi6fKqQiqRds44
127,4428,tGi8UAzma7WbvxD5SApFxUBHhJLdaZwOdQl337bURGV6uDX51zJ0lGNwZg49R6YCEiFRVbDw885XIGQtzw8MW8YMr5MRt0De2hHD52b3pQwvqElwCHNCjcCQWaqwUkV44SIutaHwyxcBvJWhaiRutfxQvxpMdUVl8hvsbF3P3qd8PhLKykJ53RKXO648eb7Qyq7ofKnZGm0VrEws80tslY50Wb7cNrejqkK1a3HF9PWXn4S2wUj3GXI2AMCzQzNFztcHLOC61x9nA1VJtOArAHENvWOmowtgOfkE4KiPz22lavqNJh7ahW5baqmXghFIFW1gZC2rDzIyYLKdW1vtvjony7rZyvGtKuXVoEXpautufMSXUz876H7O2QkDuAxo1Hpk36zCUih8SjhVXdiYBb4ofnak6BEaCz6re0rs9zKBiOFCpKLoJV4lVSS1ijkIn5U0JtHm417wBOKXpuEVyQkgsQywchO9qtuFeO11c0aHG6vsfLnTZ29AHpOjjgMQILSXFyRTYZaZYJiwwjobDcjQnS8ZJDuCBhnZG9OniCDk87leLuJhemPog0xkLey9nTOVaxyP46085uy6t7iBWwaiq6hfdbVjikFPr0J7R7uUX8dkhlxqrTABLckb4KkE8B2tioGP3jleiUgfoDsb5okJVBWzO1t9H8akac6jfSCtFoQ1Ptb8qhlGRz07NwaT1T1eXUionMSV8InWj6qLC59z9smgzgCefVpjJ6cKsyB69IPQQOVBWjLf1jHH7i6GiBal7ZciihtDvxBRMPJwLLHm7Bgj8pDAtiSGbG8aXdZuvnLiTFdCYXZw78HZSoyDkMerWioU0jAyPL8MowhQMagKZOP7P6fsUtm9KcwRxiRcg4SB98mdk16EbK8tFLuGUtM3LECoSt6vdLL6PQt3z1Unp5Dh7ywdWAv9DFd2xdzQ13N8j7mhAzWGTuTB9MF1aKZeaZaaFsYi2Jmp3zA6ieaefvVacnxnoR0ccBe4
128,5622,b2Gy53WCDsssn8jGX30KTJwY54HqsPrUCkmcW8R6eqZHZnS589BNCCk4B33SCN540HYz4cXnsd8rt5DoJIm10VUIt8ERNZcrFLE4ArQ8vIbJeHbU6P1Nqpn5UXuFAGhJBaCDMXMzPI3HhgJp8uYPEfE3XDaZwbLwlEWAgjyYPlzhubT3aL5OyOv1ufk5AITi3QQgWDcpzU8gAI3cBHysjhHJtFnuera5aYS09wV7RzywTlsMg0EvLkzng5q5xVq3nZ3sz2cDiUopwrjbccvxa4LRoQFayEoQdszDECdj0PPY2zHO8Zf7MwEm9HtbhGza8VBFhwZKg7zdraRVe3UtVp802gWoFS5aM8U96yx5BLpO1pE6OTtBRGiMoAyCCWc2YfUTILqSqcj5rGFfNbyRvhqFXcdtUZACchDLvqcYZlEMaqbDUGompIiK3nkmHMvOVNOkrVXkPN9zkDHCNomLp97lu88XUdhaIipL4rN7JI7Jxi4ajmzkRv7pu0K8PcISoOoDxJMSfcpMa6Q8Ef2FOPB2jN3NoGNJiyQWhthv3VdtMHQYuz9IhqR0pnN9CZp58wVsVaR0lfoNNMQK3CSUkbp9uRKNBaO0ndiOeyfik0IwGwxpA3rzgX4NHLlyVQiae94PChtwnMQzQrdbMI4mf5j8UKwzS4QTBwfsaV18RGl8z5KP8zOrzjMad5ezkyM9vAeKCEu6ums4rLhVNd2ummpSbB5Prag74hUfL8C26eiBQRNJpB8utG5u2iEQmKDmGLtu6bepaNG0uFIBUwkljEZzPVlV3MquIPkjnbHHc044wZyCedCbNVvZpIQNbdyGpiJGA2cfThEPzG9OL2OUhqLQThucDV4pCsvXt1JCqySrdUX4QfFgrcg3uyAjeHoFvp46cDds0YduYTjgE1pbK5ikGhQSZXMpvhwgquc0o0QDCkE3FtbLRAhQfMhR1abf8zqcGbb61wV8qChCjQG45V4A4KJirY4bExm0Vwaf
129,4786,mJb7h6xAX10ZZx1lLQkNbD9Kf8x6mtAUe4hSgEtlndm30RZ3eT8oddSTsSMAHufH7EbCFQBQmuZu0CoNso2bIuixJE8pMl9nvasBI7iPWhxKS8OPVbZv2vfvsbbQkbVKBh9MLEnfSwFQlJWe9XuDBDh608ahTxmwXA9NEf8iLT4r43eMTqqZ3nXkLrNqIWSnkuHpy2kj617xuJ1wXeLSg5LmmpAVSKYi1CPu03Lzlrlo6H1SDH2lgmui9Yt6RszmB9ocJyrZ6xEJ8TBN9UczblBLQfAApWrrDt8CZQQCgFA8OgxFGJI9HMiY4j4JKcRfjI5m8auiBKoqBaO8aonembs4xUl37G395Zq9hPDxvrc7OBnjpMCnzCks3vNTB3ugjXWltnfKrdfceVTHZvVcqZM36Fg5CYbfaoAz0mlXpsBCEUt8amJ0SaBL2S1kANdUOu8vsldq1d88udbce56yCUlgIYFUM2TM65YaPegRiRJX2AGNGjY5dAHKfgot5uR4JNbIc1B0Fd5gt8Y8hOFWQ37t45xlMwy0FRysUxML7SHhTjOipcitD352dhdk0AxBv0hrlJMjpEp5YkUNB2U6i2bKZ15miIDHtCZWmiW2kZ4vaqDJfGfIdapxVSNF6xP768i8izzRC3hpeoDNDSwyhxaZfdd8fu5Mk9SAmgYOp5mqK4CYzKAHQEHgo90GVcfoDnWaWcuD4uj3Ys5kzzJIgcOyaSE77OR55l2GxHLSBgvc1gEMJYnh1iBHnYtLsnuj1sJTejl1b6cDSiuN22vQ21v40JrcteYfIAsY9CESxJBEB6nAzhELWovDVYBTOyAWFjIf7Nem1BWXT0AxZ4xUHMjXPpSzoQK4XCkczEO1pbYJ3GLilTYZjHzEv1OdU24VeE9e9PlvgRMjeMBDPl4yicWthGDmvKVgLkaZ6bSx31OQI3yEF0u1EZ9FDrGibbMHxJ3BseSUR4VdE5RkUECiJ5q0cnJhaFbavcTHhePT
130,5547,7br56yIYOOefqclctxQyh9VFbsdN8lKDiVBdxcoeDJ5IqpsdChzKpEI6zPMVBIBE4oV9eyZxRNubBndawdJVOGSjRkUSKfZLYfg1QTrtn6TTZKCNkogRjkgWquw5h7TQV0x3FIG5j3x2gXh9tvrrzUuPZuyhNPzYYY2vlIw7Bmjd7lSVBKpZfZGl6ay6wSRxDOE5FCaJSKymAmwMw5msefSkcqUMYGLUyjO4krf2TInPZVIGnzSRLdeC2ZGAoncogELORmlF0z0Ybh74lbloTHTCA1NriR2r1dBtg6jtAPh0Zyocvagq6D1nCtmUs1q9avDCrC8xH57xG4Y67fUD3DhsVXPOUI6L1SgPywaL4rgsDR0lhyFusS3r1tiCksoHEs6XctumwhRFyMEAQ0wsZMrz0E6lEzYJfNstYGycFOe21lrd0oJZ9vdwqfHgGieeeYGcK0Q8g7ogCH79ikjIOf8obbqRxdfnoa1nGVbdChBtN2rv6aM9DidoHq4KEQNTg4TfA4BfVnMXUb35pMg66dX8TbZEu5fBGBqNqDp4AHCmRsMn36hSTqgnIzCApvuxPu1ENW2oT9ExCyXATSZ2HmvOufMgGVe5ie2TJQWI3jyJn5BTfFpBpDJB5BYI64MC5PmXTXkoNWkdC9GRWCFjt8hkqYPfqjBlbISfgtjzm5vyIhNjyTqeY7PWCItf5HyY44uOV4ZqS0bcP3wKtnmwcwpZEyVmaUUkIKia1Mw8dX9swUPIMakw30wdAEkRkVnLvxUwB6mtEndjRjivpR11osgImZDsFJ3B0fvCLahF07dGzLwHLcQTSGuWDZHNOy0VTqfxiGb0Pn4dRaVuSOk35KoK36K6JVzjlRTv7kemEXrH6J6UbEdj7cLpNuXnNcRsrDYPwkW7dpk2D9EHlXl9Jzfz8LCewXvNXpOrmhWFWZZAI0051BDR8COgiMUwgpuAk2TRj4sBa5mmlbClMLL0MhH6X8Nga7KpDHTAnstG
